subject,probe,structure,threshold_s,early_area_norm,late_area_norm,incline_norm,incline_ratio,n_intrusions_le_thr,nod_intrusion_off_area
CNPIX14-Francis,imec1,V2,4,0.00020944444444444445,0.011721111111111111,0.011511666666666667,55.96286472148541,5,23.535999999999998
CNPIX14-Francis,imec1,V2,5,0.00020944444444444445,0.011721111111111111,0.011511666666666667,55.96286472148541,5,23.535999999999998
CNPIX14-Francis,imec1,V2,6,0.00020944444444444445,0.011721111111111111,0.011511666666666667,55.96286472148541,5,23.535999999999998
CNPIX14-Francis,imec1,V2,7,0.00020944444444444445,0.011721111111111111,0.011511666666666667,55.96286472148541,5,23.535999999999998
CNPIX14-Francis,imec1,V2,8,0.00020944444444444445,0.011721111111111111,0.011511666666666667,55.96286472148541,5,23.535999999999998
CNPIX14-Francis,imec1,V2,9,0.00020944444444444445,0.011721111111111111,0.011511666666666667,55.96286472148541,5,23.535999999999998
CNPIX14-Francis,imec1,V2,10,0.00020944444444444445,0.011721111111111111,0.011511666666666667,55.96286472148541,5,23.535999999999998
CNPIX16-Walter,imec0,M1,0,0.0031335282651072122,0.0069417641325536066,0.0038082358674463943,2.2153188180404357,0,0.0
CNPIX16-Walter,imec0,M1,1,0.003519980506822612,0.0069417641325536066,0.0034217836257309947,1.9721030042918457,4,6.364912280701754
CNPIX16-Walter,imec0,M1,2,0.0037334307992202727,0.008378898635477583,0.00464546783625731,2.244289257277118,16,35.52280701754386
CNPIX16-Walter,imec0,M1,3,0.0037334307992202727,0.009280458089668616,0.005547027290448344,2.4857720924161337,21,49.69210526315789
CNPIX16-Walter,imec0,M1,4,0.0037334307992202727,0.012420077972709552,0.008686647173489279,3.3267197493799765,27,85.5657894736842
CNPIX16-Walter,imec0,M1,5,0.0037334307992202727,0.01440497076023392,0.010671539961013648,3.858373580472524,31,103.52280701754387
CNPIX16-Walter,imec0,M1,6,0.005799951267056531,0.01440497076023392,0.00860501949317739,2.4836365164054954,34,124.78771929824562
CNPIX16-Walter,imec0,M1,7,0.005799951267056531,0.01440497076023392,0.00860501949317739,2.4836365164054954,36,149.4078947368421
CNPIX16-Walter,imec0,M1,8,0.005799951267056531,0.018092105263157895,0.012292153996101365,3.1193547031886735,43,231.12456140350878
CNPIX16-Walter,imec0,M1,9,0.005799951267056531,0.018092105263157895,0.012292153996101365,3.1193547031886735,44,243.8763157894737
CNPIX16-Walter,imec0,M1,10,0.005799951267056531,0.018092105263157895,0.012292153996101365,3.1193547031886735,45,262.3219298245614
CNPIX17-Hans,imec0,M1,0,0.0014292328042328044,0.019700066137566138,0.018270833333333333,13.78366496992133,0,0.0
CNPIX17-Hans,imec0,M1,1,0.0014292328042328044,0.019700066137566138,0.018270833333333333,13.78366496992133,0,0.0
CNPIX17-Hans,imec0,M1,2,0.0014292328042328044,0.019700066137566138,0.018270833333333333,13.78366496992133,2,6.205952380952381
CNPIX17-Hans,imec0,M1,3,0.0014292328042328044,0.02396660052910053,0.022537367724867724,16.76885701064322,9,25.53333333333333
CNPIX17-Hans,imec0,M1,4,0.0014292328042328044,0.02471494708994709,0.023285714285714285,17.29245719574271,12,35.42857142857143
CNPIX17-Hans,imec0,M1,5,0.0014292328042328044,0.02760846560846561,0.026179232804232806,19.316982878297082,15,59.445238095238096
CNPIX17-Hans,imec0,M1,6,0.0014292328042328044,0.03123809523809524,0.029808862433862434,21.85654789449329,18,87.76666666666667
CNPIX17-Hans,imec0,M1,7,0.0014292328042328044,0.03123809523809524,0.029808862433862434,21.85654789449329,18,87.76666666666667
CNPIX17-Hans,imec0,M1,8,0.0014292328042328044,0.03460284391534391,0.03317361111111111,24.210782045349372,20,120.09880952380952
CNPIX17-Hans,imec0,M1,9,0.0014292328042328044,0.03767989417989418,0.03625066137566138,26.363720499768625,21,131.17619047619047
CNPIX17-Hans,imec0,M1,10,0.0014292328042328044,0.03767989417989418,0.03625066137566138,26.363720499768625,21,131.17619047619047
CNPIX17-Hans,imec1,V2,0,0.0021444444444444445,0.009650925925925927,0.007506481481481483,4.5004317789291886,0,0.0
CNPIX17-Hans,imec1,V2,1,0.0021444444444444445,0.009650925925925927,0.007506481481481483,4.5004317789291886,0,0.0
CNPIX17-Hans,imec1,V2,2,0.0021444444444444445,0.009650925925925927,0.007506481481481483,4.5004317789291886,2,5.226666666666667
CNPIX17-Hans,imec1,V2,3,0.0021444444444444445,0.01228888888888889,0.010144444444444446,5.730569948186529,9,27.793333333333333
CNPIX17-Hans,imec1,V2,4,0.0021444444444444445,0.013390740740740743,0.0112462962962963,6.244386873920553,12,39.25666666666667
CNPIX17-Hans,imec1,V2,5,0.0021444444444444445,0.01478703703703704,0.012642592592592594,6.895509499136443,15,61.516666666666666
CNPIX17-Hans,imec1,V2,6,0.0021444444444444445,0.016949074074074075,0.01480462962962963,7.903713298791019,18,78.37666666666667
CNPIX17-Hans,imec1,V2,7,0.0021444444444444445,0.016949074074074075,0.01480462962962963,7.903713298791019,18,78.37666666666667
CNPIX17-Hans,imec1,V2,8,0.0021444444444444445,0.020161111111111116,0.01801666666666667,9.40155440414508,20,105.57666666666667
CNPIX17-Hans,imec1,V2,9,0.0021444444444444445,0.023553703703703705,0.02140925925925926,10.983592400690847,21,117.79
CNPIX17-Hans,imec1,V2,10,0.0021444444444444445,0.023553703703703705,0.02140925925925926,10.983592400690847,21,117.79
CNPIX18-Pier,imec0,V2,0,0.003265277777777778,0.006788194444444443,0.003522916666666665,2.078902594640578,0,0.0
CNPIX18-Pier,imec0,V2,1,0.003265277777777778,0.006788194444444443,0.003522916666666665,2.078902594640578,0,0.0
CNPIX18-Pier,imec0,V2,2,0.003265277777777778,0.006788194444444443,0.003522916666666665,2.078902594640578,1,4.9174999999999995
CNPIX18-Pier,imec0,V2,3,0.003970833333333334,0.006788194444444443,0.002817361111111109,1.7095138160195866,9,40.42
CNPIX18-Pier,imec0,V2,4,0.003970833333333334,0.006788194444444443,0.002817361111111109,1.7095138160195866,10,42.97
CNPIX18-Pier,imec0,V2,5,0.003970833333333334,0.006788194444444443,0.002817361111111109,1.7095138160195866,16,82.3225
CNPIX18-Pier,imec0,V2,6,0.003970833333333334,0.008011805555555555,0.004040972222222221,2.017663518712836,20,114.4475
CNPIX18-Pier,imec0,V2,7,0.003970833333333334,0.010122222222222222,0.006151388888888888,2.549143057012941,23,138.1025
CNPIX18-Pier,imec0,V2,8,0.003970833333333334,0.010122222222222222,0.006151388888888888,2.549143057012941,25,149.6625
CNPIX18-Pier,imec0,V2,9,0.003970833333333334,0.010122222222222222,0.006151388888888888,2.549143057012941,26,163.4425
CNPIX18-Pier,imec0,V2,10,0.003970833333333334,0.010122222222222222,0.006151388888888888,2.549143057012941,26,163.4425
CNPIX19-Otto,imec0,V2,0,0.0,0.0,0.0,,0,0.0
CNPIX19-Otto,imec0,V2,1,0.0,0.0,0.0,,0,0.0
CNPIX19-Otto,imec0,V2,2,0.0,0.000410218253968254,0.000410218253968254,,1,1.4767857142857144
CNPIX19-Otto,imec0,V2,3,0.0,0.0007182539682539683,0.0007182539682539683,,2,2.585714285714286
CNPIX19-Otto,imec0,V2,4,0.0,0.0007182539682539683,0.0007182539682539683,,2,2.585714285714286
CNPIX19-Otto,imec0,V2,5,0.0,0.002753968253968254,0.002753968253968254,,4,9.914285714285715
CNPIX19-Otto,imec0,V2,6,0.0,0.00768154761904762,0.00768154761904762,,6,27.653571428571432
CNPIX19-Otto,imec0,V2,7,0.0,0.009334325396825398,0.009334325396825398,,7,33.603571428571435
CNPIX19-Otto,imec0,V2,8,0.0,0.009334325396825398,0.009334325396825398,,7,33.603571428571435
CNPIX19-Otto,imec0,V2,9,0.0,0.009334325396825398,0.009334325396825398,,7,33.603571428571435
CNPIX19-Otto,imec0,V2,10,0.0,0.009334325396825398,0.009334325396825398,,7,33.603571428571435
